0.6312717736884675	-1.4985
1.0782531186305662	-1.4955
1.3747075803833635	-1.4925
1.6088792401781613	-1.4895
1.8057986982134426	-1.4865
1.9774337719402633	-1.4835
2.1306486749082105	-1.4805
2.269580984522096	-1.4775
2.39692662156402	-1.4745
2.51465962402329	-1.4715
2.624335176921722	-1.4685
2.7271793512384153	-1.4655
2.8241297517165895	-1.4625
2.915895222663264	-1.4595
3.003031449980411	-1.4565
3.086006200313028	-1.4535
3.165237027414175	-1.4505
3.241101891859242	-1.4475
3.313934531439266	-1.4445
3.3840179848603653	-1.4415
3.451584605580046	-1.4385
3.5168241568273086	-1.4355
3.5798967420031187	-1.4324999999999999
3.64094568822883	-1.4295
3.700106533730069	-1.4264999999999999
3.7575105991955624	-1.4235
3.813283900266777	-1.4204999999999999
3.8675435430493166	-1.4175
3.920394009869244	-1.4144999999999999
3.9719251260296398	-1.4115
4.022212457430693	-1.4084999999999999
4.071319876937838	-1.4055
4.1193033624442315	-1.4024999999999999
4.16621486730278	-1.3995
4.212105283106873	-1.3964999999999999
4.257025943073483	-1.3935
4.30102861006796	-1.3904999999999998
4.344164304106255	-1.3875
4.386481558958908	-1.3844999999999998
4.428024733668614	-1.3815
4.468832875819947	-1.3784999999999998
4.508939405977055	-1.3755
4.548372642254551	-1.3725
4.587156974606095	-1.3695
4.625314370708692	-1.3664999999999998
4.662865862671051	-1.3635
4.699832715611558	-1.3605
4.736237088546812	-1.3575
4.772102131138525	-1.3544999999999998
4.807451584418806	-1.3515
4.8423090453242965	-1.3485
4.876697100599075	-1.3455
4.910636533808099	-1.3425
4.944145767848618	-1.3395
4.977240638654099	-1.3365
5.0099345202904	-1.3335
5.042238752717843	-1.3305
5.074163272758004	-1.3275
5.105717322714739	-1.3245
5.136910110719709	-1.3215
5.167751318620342	-1.3185
5.198251390279587	-1.3155
5.228421577138757	-1.3125
5.258273760531491	-1.3094999999999999
5.287820104688837	-1.3065
5.3170726161166915	-1.3034999999999999
5.3460426922022535	-1.3005
5.3747407352143775	-1.2974999999999999
5.403175890058647	-1.2945
5.431355939317726	-1.2914999999999999
5.459287361853817	-1.2885
5.486975535935687	-1.2854999999999999
5.514425047987339	-1.2825
5.5416400559127865	-1.2794999999999999
5.568624652405809	-1.2765
5.595383178253332	-1.2734999999999999
5.621920446844337	-1.2705
5.648241856631989	-1.2674999999999998
5.674353385567849	-1.2645
5.700261478006217	-1.2614999999999998
5.725972848131419	-1.2585
5.751494233091351	-1.2555
5.7768321329720695	-1.2525
5.8019925735231075	-1.2494999999999998
5.826980921805868	-1.2465
5.85180177585469	-1.2435
5.8764589384737835	-1.2405
5.900955473987338	-1.2374999999999998
5.925293836538712	-1.2345
5.949476050546409	-1.2315
5.973503918931117	-1.2285
5.997379233058456	-1.2254999999999998
6.021103959899674	-1.2225
6.044680386231862	-1.2195
6.068111206039395	-1.2165
6.091399544736248	-1.2134999999999998
6.1145489214588356	-1.2105
6.137563157603941	-1.2075
6.1604462452874715	-1.2045
6.183202192982574	-1.2015
6.205834867019029	-1.1985
6.2283478469068045	-1.1955
6.250744309830987	-1.1925
6.273026955581252	-1.1895
6.295197978173994	-1.1864999999999999
6.317259085096942	-1.1835
6.339211560037341	-1.1804999999999999
6.361056360651088	-1.1775
6.382794239779808	-1.1744999999999999
6.404425876762765	-1.1715
6.425952005199477	-1.1684999999999999
6.447373524621552	-1.1655
6.46869158582035	-1.1624999999999999
6.489907642741601	-1.1595
6.5110234675274326	-1.1564999999999999
6.532041129067952	-1.1535
6.552962938945029	-1.1504999999999999
6.573791371589158	-1.1475
6.59452896758408	-1.1444999999999999
6.615178230197277	-1.1415
6.635741525342537	-1.1385
6.656220994346284	-1.1355
6.676618487231911	-1.1324999999999998
6.696935521958287	-1.1295
6.717173272399474	-1.1265
6.737332585093449	-1.1235
6.757414022176188	-1.1204999999999998
6.7774179256777485	-1.1175
6.7973444966666525	-1.1145
6.8171938817052	-1.1115
6.836966258771833	-1.1084999999999998
6.8566619152028645	-1.1055
6.876281311229838	-1.1025
6.895825124216049	-1.0995
6.915294270568053	-1.0964999999999998
6.934689904335071	-1.0935
6.954013393530874	-1.0905
6.973266277048579	-1.0875
6.9924502065460965	-1.0844999999999998
7.011566878750353	-1.0815
7.030617964197619	-1.0785
7.049605038473524	-1.0755
7.06852952156481	-1.0725
7.08739263004703	-1.0695
7.106195345602264	-1.0665
7.1249384019056805	-1.0635
7.143622290365826	-1.0605
7.162247283680118	-1.0574999999999999
7.180813474792529	-1.0545
7.1993208277157	-1.0514999999999999
7.217769235880339	-1.0485
7.236158583247561	-1.0454999999999999
7.254488803379428	-1.0425
7.272759931994836	-1.0394999999999999
7.290972149198707	-1.0365
7.309125808496942	-1.0334999999999999
7.327221450815407	-1.0305
7.345259802937021	-1.0274999999999999
7.363241760962655	-1.0245
7.381168360501277	-1.0214999999999999
7.399040736223709	-1.0185
7.416860074113047	-1.0154999999999998
7.434627560170451	-1.0125
7.452344329469641	-1.0095
7.470011419298602	-1.0065
7.487629729707153	-1.0034999999999998
7.50519999413518	-1.0005
7.522722761983839	-0.9974999999999999
7.54019839407616	-0.9944999999999999
7.55762707100391	-0.9914999999999999
7.575008813441686	-0.9884999999999999
7.592343512691546	-0.9854999999999999
7.609630969054215	-0.9824999999999999
7.626870935147554	-0.9794999999999999
7.64406316103408	-0.9764999999999999
7.66120743798738	-0.9734999999999999
7.678303637914543	-0.9704999999999999
7.695351745838166	-0.9674999999999999
7.712351883392016	-0.9644999999999999
7.729304321956233	-0.9614999999999999
